Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,8744.28,446.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1922.4,445.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Residential,Other,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,666.44,444.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2013.0,50.0,14.0,A,SF,Y,87313.12,442.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,5109.72,440.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,20392.84,438.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",More than 25,2015.0,50.0,14.0,A,SF,Y,73.85,437.0,94.0,465.0,1001,5000.0,25.0,1000000000.0
A02,Residential,Other,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,11792.01,437.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2014.0,50.0,14.0,A,SF,Y,8192.44,436.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,5051.66,435.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Public Assembly,Middle East,New,46452 to 92903,"500,001 to 1 million",More than 25,2013.0,50.0,14.0,A,SF,Y,25302.36,433.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2013.0,50.0,14.0,A,SF,Y,39643.07,428.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,6498.25,425.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Residential,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2013.0,50.0,14.0,A,SF,Y,32698.88,424.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1007.0,424.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Other,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,1252.08,423.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,2156.42,422.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,15644.78,421.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Mixed,Middle East,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,10068.45,416.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,3453.09,413.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Mixed,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,482.62,409.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Health Care,Africa,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,17136.0,408.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,10561.28,406.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,68957.33,405.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,56569.84,402.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,5904.98,402.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2015.0,50.0,14.0,A,SF,Y,24380.8,401.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,2980.23,401.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,8988.67,399.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014.0,50.0,14.0,A,SF,Y,22700.33,392.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2463.69,391.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2315.33,389.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,10549.29,389.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1646.29,386.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Education,Middle East,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014.0,50.0,14.0,A,SF,Y,21169.56,383.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,1 to 6,2013.0,50.0,14.0,A,SF,Y,49554.0,381.0,92903.0,1000000000.0,1000000,inf,1.0,6.0
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,7101.84,381.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,42559.62,380.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,38730.77,379.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,6829.73,377.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,9381.42,374.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1550.41,371.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,51341.11,364.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,7 to 14,2014.0,50.0,14.0,A,SF,Y,144400.0,361.0,92903.0,1000000000.0,1000000,inf,7.0,14.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1435.28,359.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,42720.0,356.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,9658.99,356.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2014.0,50.0,14.0,A,SF,Y,26186.22,355.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Other,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,474.14,352.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1021.34,344.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2319.02,343.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Residential,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",15 to 25,2013.0,50.0,14.0,A,SF,Y,3078.0,342.0,4646.0,9290.0,500001,100000.0,15.0,25.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,15876.62,341.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,11404.75,341.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,Middle East,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,5765.38,340.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Lodging,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014.0,50.0,14.0,A,SF,Y,26376.67,336.0,46452.0,92903.0,500001,1000000.0,15.0,25.0
A02,Commercial,Other,Middle East,New,Over 92903,Over 1 million,7 to 14,2014.0,50.0,14.0,A,SF,Y,134000.0,335.0,92903.0,1000000000.0,1000000,inf,7.0,14.0
A02,Commercial,Other,Europe,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,2109.88,329.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2013.0,50.0,14.0,A,SF,Y,71458.08,328.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014.0,50.0,14.0,A,SF,Y,13236.11,328.0,18581.0,46451.0,200001,500000.0,25.0,1000000000.0
A02,Residential,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,785.89,328.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2145.69,323.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,676.52,322.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Office,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014.0,50.0,14.0,A,SF,Y,29134.6,321.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,107.48,318.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Other,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",15 to 25,2013.0,50.0,14.0,A,SF,Y,2182.55,317.0,4646.0,9290.0,500001,100000.0,15.0,25.0
A02,Commercial,Public Assembly,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,255.82,317.0,466.0,929.0,5001,10000.0,1.0,6.0
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,50653.54,316.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Mixed,Middle East,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,8241.6,313.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Mixed,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,4377.51,310.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,863.97,310.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2013.0,50.0,14.0,A,SF,Y,13100.36,309.0,18581.0,46451.0,200001,500000.0,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,5681.58,309.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2697.7,304.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",More than 25,2015.0,50.0,14.0,A,SF,Y,50.7,300.0,94.0,465.0,1001,5000.0,25.0,1000000000.0
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,1170.6,300.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,2581.03,294.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2014.0,50.0,14.0,A,SF,Y,21850.67,294.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Other,Africa,New,Over 92903,Over 1 million,More than 25,2015.0,50.0,14.0,A,SF,Y,68620.0,292.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Residential,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,2097.73,292.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1770.13,289.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2013.0,50.0,14.0,A,SF,Y,16901.46,286.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,465.04,286.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,972.69,286.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,3971.48,285.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,5226.05,285.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,35050.97,283.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,450.4,277.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,4137.24,276.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,727.74,274.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,1775.32,273.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,3089.38,272.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,89.91,266.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,30890.05,266.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,1359.26,266.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,4451.83,264.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1799.68,262.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2014.0,50.0,14.0,A,SF,Y,9025.9,261.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A02,Commercial,Mercantile,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,87.88,260.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Residential,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,1259.96,260.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2013.0,50.0,14.0,A,SF,Y,22913.02,260.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014.0,50.0,14.0,A,SF,Y,14296.8,259.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,6073.29,259.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,9587.54,258.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,695.05,258.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",More than 25,2015.0,50.0,14.0,A,SF,Y,14980.25,258.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Residential,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",More than 25,2013.0,50.0,14.0,A,SF,Y,15133.19,257.0,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,6221.46,257.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,18237.95,256.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,7 to 14,2013.0,50.0,14.0,A,SF,Y,30183.94,256.0,92903.0,1000000000.0,1000000,inf,7.0,14.0
A02,Commercial,Health Care,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,248.63,255.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,331.76,255.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,,,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,86.19,255.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,11825.99,254.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Public Assembly,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,3893.57,254.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,85.51,253.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014.0,50.0,14.0,A,SF,Y,10576.92,253.0,18581.0,46451.0,200001,500000.0,25.0,1000000000.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,666.79,252.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1211.87,252.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,2740.75,252.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2933.94,251.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2472.81,248.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2124.2,247.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,Over 92903,Over 1 million,More than 25,2013.0,50.0,14.0,A,SF,Y,29589.39,245.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,Over 92903,Over 1 million,More than 25,2014.0,50.0,14.0,A,SF,Y,28102.98,242.0,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2013.0,50.0,14.0,A,SF,Y,11220.72,241.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,7803.84,240.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,4543.05,237.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Residential,Other,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",15 to 25,2015.0,50.0,14.0,A,SF,Y,4200.8,236.0,9291.0,18580.0,100001,200000.0,15.0,25.0
A02,Commercial,Health Care,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014.0,50.0,14.0,A,SF,Y,20920.64,235.0,46452.0,92903.0,500001,1000000.0,15.0,25.0
A02,,,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,78.75,233.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1713.55,232.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,4635.25,231.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,1159.43,230.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2014.0,50.0,14.0,A,SF,Y,14360.36,229.0,46452.0,92903.0,500001,1000000.0,15.0,25.0
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,6177.12,227.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,4214.93,225.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,Over 92903,Over 1 million,15 to 25,2014.0,50.0,14.0,A,SF,Y,25869.54,224.0,92903.0,1000000000.0,1000000,inf,15.0,25.0
A02,Commercial,Public Assembly,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,372.86,223.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,2155.86,221.0,9291.0,18580.0,100001,200000.0,7.0,14.0
